Make,Model,Model Year,Mileage(km),Fuel Type,Transmission,Registered in,Color,Assembly,Engine Capacity(cc),Body Type,ABS,Air Bags,Air Conditioning,Alloy Rims,AM/FM Radio,CD Player,Cassette Player,Cool Box,Cruise Control,Climate Control,DVD Player,Front Speakers,Front Camera,Heated Seats,Immobilizer Key,Keyless Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear Seat Entertainment,Rear AC Vents,Rear Speakers,Rear Camera,Sun Roof,Steering Switches,USB and Auxillary Cable,Location,Price(PKR lacs)
Toyota,Corolla Altis SR Cruisetronic 1.6,2012,"150,000",Petrol,Automatic,Lahore,Burgundy,Local,1600,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,"Lalkurti, Rawalpindi Punjab",31.5
Toyota,Corolla G,2001,"179,272",Petrol,Automatic,Islamabad,Gold,Imported,1500,Sedan,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,Peshawar KPK,30
Toyota,Corolla XE Limited,1994,"250,000",CNG,Manual,Lahore,Grey,Local,1300,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"PMA Road, Abbottabad KPK",10.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"85,000",Petrol,Automatic,Karachi,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"D.H.A, Karachi Sindh",34
Toyota,Corolla Altis X Automatic 1.6,2021,"42,140",Petrol,Automatic,Punjab,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Gujranwala Punjab,56
Toyota,Corolla Altis Automatic 1.6,2019,"72,000",Petrol,Automatic,Karachi,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Others, Karachi Sindh",46.2
Toyota,Corolla XLi,2008,"140,000",Petrol,Manual,Islamabad,Black Mica,Local,1300,Sedan,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Islamabad Islamabad,19.5
Toyota,Corolla GLi 1.3 VVTi,2017,"90,000",Petrol,Manual,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Islamabad Islamabad,38.5
Toyota,Corolla XLi VVTi,2010,"59,600",Petrol,Manual,Sindh,White,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"Malir, Karachi Sindh",29
Toyota,Corolla GLi 1.3 VVTi,2016,15,Petrol,Manual,Lahore,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"7th Avenue, Islamabad Islamabad",35
Toyota,Corolla,1976,"127,000",Petrol,Manual,Karachi,Red,Imported,1300,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Islamabad Islamabad,13.85
Toyota,Corolla XLi VVTi,2010,"210,000",Petrol,Manual,Lahore,Attitude Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Gulshan Ravi, Lahore Punjab",19.3
Toyota,Corolla GLi 1.3 VVTi Special Edition,2018,"94,000",Petrol,Manual,Sindh,Super White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"D.H.A, Karachi Sindh",41.5
Toyota,Corolla GLi 1.3 VVTi,2018,"127,000",Petrol,Manual,Lahore,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Layyah Punjab,41
Toyota,Corolla XLi VVTi,2009,"140,000",Petrol,Manual,Karachi,Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Safoora, Karachi Sindh",18
Toyota,Corolla GLi 1.3 VVTi,2010,"200,000",Petrol,Manual,Lahore,Graphite Grey,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Katchery Road, Sargodha Punjab",23
Toyota,Corolla Altis SR 1.8,2011,123,Petrol,Manual,Islamabad,Silver,Local,1800,Sedan,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,"I-10, Islamabad Islamabad",29.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"146,000",Petrol,Automatic,Punjab,Black,Local,1300,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Gujrat Punjab,33.8
Toyota,Corolla Altis CVT-i 1.8,2014,"125,000",Petrol,Automatic,Lahore,Silver Metallic,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"DHA Defence, Lahore Punjab",37.5
Toyota,Corolla XE,1996,"200,000",Petrol,Automatic,Karachi,White,Imported,1300,Sedan,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Shiekh Maltoon Town, Mardan KPK",9.2
Toyota,Corolla GLi 1.3 VVTi,2009,"402,520",Petrol,Manual,Lahore,Black,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Thanda Pani, Islamabad Islamabad",21
Toyota,Corolla XLi VVTi,2009,"403,520",Petrol,Manual,Lahore,Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Thanda Pani, Islamabad Islamabad",21
Toyota,Corolla GLi 1.3 VVTi,2012,"182,000",Petrol,Manual,Punjab,Silver Metallic,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Shahdara, Lahore Punjab",28.25
Toyota,Corolla GLi Automatic 1.6 VVTi,2011,"150,000",Petrol,Automatic,Islamabad,Burgundy,Imported,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,"B-17, Islamabad Islamabad",32
Toyota,Corolla Altis Automatic 1.6,2016,"145,000",Petrol,Automatic,Lahore,Brown,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Izmir Town, Lahore Punjab",39.75
Toyota,Corolla Altis Automatic 1.6,2019,"71,000",Petrol,Automatic,Karachi,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Khalid Bin Walid Road, Karachi Sindh",44.1
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2023,"6,000",Petrol,Automatic,Islamabad,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Dabgari, Peshawar KPK",66.9
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"75,377",Petrol,Automatic,Lahore,Grey Graphite,Local,1300,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Maulana Shaukat Ali Road, Lahore Punjab",36.25
Toyota,Corolla GLi 1.3 VVTi,2016,"96,000",Petrol,Manual,Islamabad,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Kamala Abad, Rawalpindi Punjab",34.25
Toyota,Corolla GLi Automatic 1.3 VVTi,2019,"62,029",Petrol,Automatic,Islamabad,Silver,Local,1300,Sedan,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Islamabad Islamabad,48.15
Toyota,Corolla GLi Automatic 1.3 VVTi,2018,"68,000",Petrol,Automatic,Punjab,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Samundari Road, Faisalabad Punjab",44
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"20,000",Petrol,Automatic,Peshawar,White,Local,1300,Sedan,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,"Ring Road, Peshawar KPK",40
Toyota,Corolla GLi 1.3 VVTi,2017,"70,000",Petrol,Manual,Sindh,White,Local,1300,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,"Korangi, Karachi Sindh",32
Toyota,Corolla XE,1998,"124,000",Petrol,Manual,Sindh,Red,Local,1300,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"204 Chak Road, Faisalabad Punjab",10.7
Toyota,Corolla Altis Grande CVT-i 1.8,2017,"105,000",Petrol,Automatic,Islamabad,Attitude Black,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Wapda Town, Gujranwala Punjab",43
Toyota,Corolla XLi,2005,"199,000",Petrol,Manual,Karachi,Black Mica,Local,1300,Sedan,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Gulshan-e-Maymar, Karachi Sindh",15.5
Toyota,Corolla Altis Grande CVT-i 1.8,2016,"180,000",Petrol,Automatic,Lahore,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,D.G.Khan Punjab,42
Toyota,Corolla XLi,2007,"65,000",Petrol,Manual,Punjab,Black Mica,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Johar Town, Lahore Punjab",17.25
Toyota,Corolla Altis X Automatic 1.6,2021,"14,000",Petrol,Automatic,Karachi,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,"Scheme 33, Karachi Sindh",57
Toyota,Corolla Altis Cruisetronic 1.6,2012,"173,900",Petrol,Automatic,Islamabad,Red Wine,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,"P.W.D Housing Scheme, Islamabad Islamabad",29
Toyota,Corolla Altis Grande X CVT-i 1.8 Beige Interior,2022,"8,000",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Islamabad Islamabad,71
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"54,000",Petrol,Automatic,Lahore,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Sialkot Punjab,56
Toyota,Corolla 2.0D,2001,"312,000",Diesel,Manual,Islamabad,Silver,Local,2000,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Islamabad Islamabad,17.85
Toyota,Corolla SE Limited,1994,"2,000",Petrol,Manual,Lahore,White,Imported,1500,Sedan,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"G-10, Islamabad Islamabad",15
Toyota,Corolla GLi 1.3 VVTi,2017,"84,000",Petrol,Manual,Islamabad,Silver,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Samanabad, Lahore Punjab",38.5
Toyota,Corolla Altis Automatic 1.6,2016,"99,500",Petrol,Automatic,Lahore,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Ismail Road, Faisalabad Punjab",41
Toyota,Corolla Altis X CVT-i 1.8,2023,"5,100",Petrol,Automatic,Punjab,White,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Aitchison Society, Lahore Punjab",70
Toyota,Corolla 2.0D Saloon,2005,"160,000",Diesel,Manual,Islamabad,Maroon,Local,2000,Sedan,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Islamabad Islamabad,25
Toyota,Corolla GLi 1.3 VVTi,2010,"220,000",Petrol,Manual,Lahore,Silver Metallic,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Satellite Town, Rawalpindi Punjab",21.75
Toyota,Corolla GLi 1.3 VVTi,2016,"125,634",Petrol,Manual,Lahore,Silver,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Sargodha to Mandi Bahauddin Road, Mandi bahauddin Punjab",34.5
Toyota,Corolla Altis X Manual 1.6,2022,"44,337",Petrol,Manual,Sindh,Super White,Local,1598,Sedan,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,Karachi Sindh,52
Toyota,Corolla XLi VVTi,2011,"130,000",Petrol,Manual,Punjab,Black,Local,1300,Sedan,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,Pattoki Punjab,22
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2023,"8,000",Petrol,Automatic,Sindh,White,Local,1600,Sedan,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,Karachi Sindh,72
Toyota,Corolla XLi VVTi,2019,"123,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Islamabad Islamabad,44.95
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2023,"7,000",Petrol,Automatic,Karachi,Attitude Black,Local,1798,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Gulistan-e-Jauhar, Karachi Sindh",73.25
Toyota,Corolla GLi 1.3 VVTi,2019,"54,477",Petrol,Manual,Karachi,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,"Gulistan-e-Jauhar, Karachi Sindh",42
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"200,000",Petrol,Automatic,Punjab,Silver Metallic,Local,1300,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Town Ship, Lahore Punjab",35
Toyota,Corolla XLi VVTi,2013,"95,245",Petrol,Manual,Karachi,Grey,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"Malir, Karachi Sindh",25
Toyota,Corolla Altis Cruisetronic 1.6,2012,"123,564",Petrol,Automatic,Lahore,Light Blue Metallic,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,"Citi Housing Society, Gujranwala Punjab",27.85
Toyota,Corolla 2.0D Limited,2001,"123,456",Diesel,Manual,Lahore,White,Local,2000,Sedan,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Allama Iqbal Town, Lahore Punjab",9.95
Toyota,Corolla XLi VVTi Limited Edition,2013,130,Petrol,Manual,Lahore,Super White,Local,1300,Sedan,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Islamabad Islamabad,26
Toyota,Corolla SE Limited,2001,"123,456",Petrol,Manual,Lahore,White,Local,1500,Sedan,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"GT Road, Nowshera KPK",13.5
Toyota,Corolla X 1.5,2002,"123,456",Petrol,Automatic,Peshawar,White,Imported,1500,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Bat khela KPK,30.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2017,"13,000",Petrol,Automatic,Sindh,Unlisted,Imported,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Abul Hassan Isphani Road, Karachi Sindh",44
Toyota,Corolla GLi 1.3 VVTi Special Edition,2018,"100,000",Petrol,Manual,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Shahpur Saddar Punjab,42
Toyota,Corolla GLi 1.3 VVTi,2010,"86,000",Petrol,Manual,Sindh,Grey,Local,1300,Sedan,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Gulistan-e-Jauhar, Karachi Sindh",22
Toyota,Corolla Altis CVT-i 1.8,2018,"60,000",Petrol,Automatic,Islamabad,Super White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Cantt, Sialkot Punjab",56.5
Toyota,Corolla Altis 1.8,2009,"150,000",Petrol,Manual,Lahore,Grey Metallic,Local,1800,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Nowshera KPK,23.7
Toyota,Corolla GLi 1.3 VVTi,2018,"62,000",Petrol,Manual,Sialkot,Silver,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Askar-11, Sialkot Punjab",37.5
Toyota,Corolla DX,1988,"123,456",Petrol,Manual,Islamabad,White,Local,1300,Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GT Road, Wah cantt Punjab",5.7
Toyota,Corolla GLi 1.3,2008,"170,000",Petrol,Manual,Punjab,Gold,Local,1300,Sedan,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Bilal Town, Abbottabad KPK",23.4
Toyota,Corolla GLi 1.3 VVTi,2019,"64,000",Petrol,Manual,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Mandi Town, Bhakkar Punjab",46
Toyota,Corolla XLi VVTi,2017,"64,000",Petrol,Manual,Karachi,Attitude Black,Local,1300,Sedan,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"KDA Scheme 1, Karachi Sindh",38.5
Toyota,Corolla Altis 1.6,2014,"112,000",Petrol,Manual,Lahore,Silver Mica Metallic,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Sumandari Punjab,32.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"95,000",Petrol,Automatic,Lahore,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Peshawar KPK,36.8
Toyota,Corolla GLi Automatic 1.3 VVTi,2019,"108,000",Petrol,Automatic,Lahore,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Multan Vehari Road, Vehari Punjab",43
Toyota,Corolla X 1.3,2005,"387,000",Petrol,Automatic,Lahore,White,Imported,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"GT Road, Peshawar KPK",33
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"100,000",Petrol,Automatic,Karachi,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"North Nazimabad, Karachi Sindh",32.8
Toyota,Corolla GLi 1.3 VVTi,2019,"63,000",Petrol,Manual,Lahore,Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Lahore Punjab,38.9
Toyota,Corolla GLi Automatic 1.3 VVTi,2018,"85,000",Petrol,Automatic,Punjab,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Kot radha kishan Punjab,40.05
Toyota,Corolla Altis Grande CVT-i 1.8,2014,"160,000",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Ring Road, Peshawar KPK",43.5
Toyota,Corolla GLi 1.3 VVTi Special Edition,2018,"1,000",Petrol,Manual,Islamabad,Super White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Shahpur Saddar Punjab,42.2
Toyota,Corolla Altis Grande CVT-i 1.8,2020,"15,000",Petrol,Automatic,Islamabad,Attitude Black,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Gulshan Abad, Rawalpindi Punjab",68
Toyota,Corolla GLi 1.3,2002,"123,456",Petrol,Manual,Lahore,silver metallic,Local,1300,Sedan,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Katlung Road, Mardan KPK",16.5
Toyota,Corolla XE Limited,1998,"130,000",Petrol,Automatic,Lahore,Black,Imported,1300,Sedan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"University Road, Peshawar KPK",13
Toyota,Corolla GLi 1.3 VVTi,2013,"200,000",Petrol,Manual,Islamabad,Graphite Grey,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Ayub Medical Complex, Abbottabad KPK",31
Toyota,Corolla Altis Automatic 1.6,2018,"75,000",Petrol,Automatic,Islamabad,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Sargodha Punjab,49.25
Toyota,Corolla SE Saloon Automatic,2002,"203,210",Petrol,Automatic,Karachi,Silver,Imported,1600,Sedan,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"Gulshan-e-Iqbal, Karachi Sindh",16
Toyota,Corolla XLi VVTi Limited Edition,2013,"150,000",Petrol,Manual,Lahore,Silver Metallic,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,"Ali View Park, Lahore Punjab",23.25
Toyota,Corolla XLi VVTi,2012,"89,000",Petrol,Manual,Sindh,White,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Gulshan-e-Iqbal, Karachi Sindh",22.5
Toyota,Corolla GLi 1.3 VVTi,2017,"103,974",Petrol,Manual,Sindh,Grey,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Rahimyar Khan Bypass, Rahim Yar Khan Punjab",35
Toyota,Corolla XLi VVTi Limited Edition,2012,"270,000",Petrol,Manual,Lahore,Gold,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,"Johar Town, Lahore Punjab",25.6
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"92,000",Petrol,Automatic,Punjab,Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Central Park Housing Scheme, Lahore Punjab",35
Toyota,Corolla Altis Automatic 1.6,2019,"100,000",Petrol,Automatic,Islamabad,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Kharian Punjab,46.5
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2023,120,Petrol,Automatic,Islamabad,Silver,Local,1800,Sedan,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Jinnah Avenue, Islamabad Islamabad",80
Toyota,Corolla Altis X CVT-i 1.8,2021,"92,000",Petrol,Automatic,Punjab,White,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Alipur Chatta Punjab,66
Toyota,Corolla,2011,"123,459",Petrol,Manual,Lahore,Black,Imported,1300,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hangu Bypass, Kohat KPK",23
Toyota,Corolla Altis Automatic 1.6,2015,"80,000",Petrol,Automatic,Karachi,Bronze Mica,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Rawalpindi Road, Kohat KPK",39.5
Toyota,Corolla Altis X Automatic 1.6,2021,"59,500",Petrol,Automatic,Lahore,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Canal View, Lahore Punjab",54
Toyota,Corolla Altis Automatic 1.6,2018,"200,000",Petrol,Automatic,Faisalabad,Silver Metallic,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Garden Town, Lahore Punjab",45
Toyota,Corolla GLi 1.3 VVTi,2012,"83,000",Petrol,Manual,Sindh,Gold,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"North Nazimabad, Karachi Sindh",22.5
